ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2_F,P_0A2_M,P_3A5_F,P_3A5_M,P_6A11_F,P_6A11_M,P_12A14_F,P_12A14_M,P_60YMAS,P_60YMAS_F,P_60YMAS_M,POB0_14,P3HLINHE,P3HLINHE_F,P3HLINHE_M,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCON_LIMI,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PHOGJEF_F,PHOGJEF_M,VIVTOT,VPH_PISOTI,VPH_S_ELEC,VPH_AGUAFV,VPH_NODREN,VPH_SNBIEN,VPH_RADIO,VPH_TV,CVEGEO,AMBITO,SUP_HAS,LIT1000,LIT5000,MANGLAR1km,MANGLAR5km,SUP_MAG_HA,CUENTA_ATLAS,ANIO_ATLAS,CUENTA_PPC,CUENTA_UPC,X,Y
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0065,Tantálamos,"97°26'18.099"" W","21°19'59.661"" N",0029,687,323,364,9,10,11,14,28,26,8,19,136,68,68,125,0,0,0,7,575,267,308,28,233,11,6.96,6.87,7.04,6,3,3,125,136,551,324,12,5,5,33,6,126,209,301510065,Rural,24.4994,1,1,1,1,0.53065,0,NA,0,0,-97.43836083333333,21.333239166666665
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0068,San Sebastián Tierra Blanca,"97°30'41.391"" W","21°19'00.580"" N",0016,126,66,60,4,0,1,1,5,9,6,6,32,18,14,32,0,0,0,0,97,50,47,18,38,5,5.29,5.14,5.45,0,0,0,26,34,92,55,3,0,7,22,1,29,35,301510068,Rural,9.5321,0,1,0,1,0,0,NA,0,0,-97.5114975,21.316827777777778
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0072,La Zanjita,"97°24'27.259"" W","21°09'22.324"" N",0000,86,42,44,2,0,0,1,2,1,1,2,22,12,10,9,0,0,0,0,3,1,2,8,15,1,6.45,6.35,6.55,1,0,1,33,11,75,45,1,1,26,11,1,21,27,301510072,Rural,15.6142,0,1,1,1,0.02962,0,NA,0,0,-97.40757194444446,21.15620111111111
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0073,Tres Garantías,"97°29'49.076"" W","21°20'47.302"" N",0008,107,51,56,0,0,0,0,7,1,1,2,36,17,19,11,1,1,0,91,103,48,55,9,35,1,6.99,6.12,7.7,0,0,0,21,7,100,50,0,2,0,24,4,19,39,301510073,Rural,2.902,1,1,1,1,8.4e-4,0,NA,0,0,-97.49696555555556,21.346472777777777
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0075,Estero de Milpas,"97°26'58.830"" W","21°15'17.126"" N",0000,1649,837,812,28,31,28,34,74,73,45,39,325,157,168,352,0,0,0,33,631,313,318,132,229,23,8.01,8.19,7.83,11,3,8,554,358,1291,642,13,16,321,61,15,304,463,301510075,Rural,108.0777,1,1,1,1,0.02118,0,NA,0,0,-97.449675,21.25475722222222
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0081,Tarabitas,"97°26'32.234"" W","21°16'45.442"" N",0000,185,87,98,2,5,2,5,4,11,7,7,29,15,14,43,0,0,0,0,95,47,48,11,47,1,8.79,9.15,8.41,0,0,0,27,41,144,65,0,1,2,3,1,39,56,301510081,Rural,8.0292,1,1,1,1,0.00645,0,NA,0,0,-97.44228722222222,21.279289444444444
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0088,La Guásima,"97°26'49.472"" W","21°15'47.497"" N",0001,578,276,302,13,11,12,12,28,37,12,12,93,42,51,137,0,0,0,0,317,148,169,43,116,15,7.8,8.02,7.59,6,2,4,195,156,422,219,6,3,102,22,5,117,151,301510088,Rural,24.203,1,1,1,1,0.09604,0,NA,0,0,-97.44707555555556,21.26319361111111
30,Veracruz de Ignacio de la Llave,151,Tamiahua,0090,Tierra y Libertad,"97°31'28.652"" W","21°22'31.992"" N",0009,148,73,75,2,2,4,3,8,6,5,6,21,6,15,36,0,0,0,52,11,8,3,10,33,3,7.06,7.17,6.97,0,0,0,18,18,130,55,2,0,2,7,1,35,43,301510090,Rural,15.1088,0,1,1,1,0,0,NA,0,0,-97.52462555555556,21.375553333333333
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0001,Tampico Alto,"97°48'05.850"" W","22°06'46.966"" N",0027,2706,1440,1266,55,61,56,63,163,109,74,77,464,253,211,658,1,1,0,88,33,19,14,164,334,18,8.94,8.72,9.2,2,1,1,876,902,1804,1081,13,2,46,45,5,465,774,301520001,Urbana,124.326,0,1,0,1,0,0,NA,0,0,-97.801625,22.113046111111114
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0002,Llano de Bustos,"97°46'18.648"" W","21°55'59.747"" N",0029,392,180,212,5,8,7,6,6,21,9,8,118,55,63,70,0,0,0,1,9,2,7,80,71,7,6.94,7.53,6.41,1,0,1,180,84,308,206,2,1,7,13,0,72,141,301520002,Rural,52.5093,0,1,0,1,0,0,NA,0,0,-97.77184666666666,21.933263055555557
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0028,Kilómetro Cien,"97°46'31.751"" W","22°04'31.514"" N",0004,277,134,143,7,4,5,5,10,20,5,5,57,27,30,61,0,0,0,2,0,0,0,34,60,3,7.66,7.56,7.75,2,0,2,81,50,227,128,1,2,9,8,1,47,88,301520028,Rural,15.9833,1,1,1,1,0,0,NA,0,0,-97.7754863888889,22.075420555555556
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0029,La Ribera,"97°46'55.317"" W","22°06'21.509"" N",0009,708,337,371,15,13,13,9,23,33,12,22,174,77,97,140,0,0,0,2,33,13,20,64,106,17,7.96,7.72,8.18,12,3,9,204,136,572,326,6,3,6,12,3,138,212,301520029,Rural,40.4285,1,1,1,1,0.67851,0,NA,0,0,-97.7820325,22.105974722222225
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0060,Los Jobos,"97°29'24.238"" W","21°38'13.149"" N",0008,175,80,95,4,2,2,7,9,11,5,3,29,8,21,43,0,0,0,2,7,3,4,17,37,3,5.73,6.15,5.39,0,0,0,64,28,147,65,2,0,20,15,1,38,50,301520060,Rural,1.0949,1,1,1,1,0,0,NA,0,0,-97.49006611111112,21.636985833333334
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0070,La Escondida,"97°44'35.011"" W","21°57'57.964"" N",0008,355,171,184,10,8,5,11,15,14,5,4,71,35,36,72,0,0,0,0,2,1,1,53,62,5,6.87,6.9,6.85,1,0,1,183,79,276,154,0,6,8,33,8,48,96,301520070,Rural,22.1527,0,1,0,1,0,0,NA,0,0,-97.74305861111111,21.96610111111111
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0071,Alto de la Zapupera,"97°44'39.801"" W","21°58'30.696"" N",0010,361,166,195,11,14,8,5,13,22,6,11,61,29,32,90,0,0,0,3,2,1,1,33,84,6,7.6,7.45,7.73,3,0,3,5,43,318,166,0,2,5,13,1,57,103,301520071,Rural,33.7203,1,1,1,1,0,0,NA,0,0,-97.74438916666666,21.975193333333333
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0072,Kilómetro Setenta y Cinco,"97°44'27.655"" W","21°57'50.088"" N",0006,248,125,123,7,5,9,5,9,9,6,9,54,28,26,59,0,0,0,4,0,0,0,30,29,1,7.48,7.77,7.2,0,0,0,59,60,188,102,0,1,0,12,4,34,70,301520072,Rural,28.0597,0,1,0,1,0,0,NA,0,0,-97.74101527777778,21.963913333333334
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0075,Punta de Bustos,"97°45'21.988"" W","21°59'38.709"" N",0009,115,56,59,1,3,3,2,6,5,1,4,26,13,13,25,0,0,0,0,0,0,0,15,20,2,7.32,8.02,6.62,0,0,0,20,43,72,54,0,1,0,9,0,20,29,301520075,Rural,15.0776,0,1,0,1,0,0,NA,0,0,-97.75610777777777,21.994085833333333
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0076,El Sauce,"97°46'59.807"" W","21°58'03.605"" N",0024,173,86,87,5,3,7,4,5,6,2,4,38,12,26,36,0,0,0,0,0,0,0,27,47,3,7.42,7.6,7.26,4,2,2,79,47,126,86,2,0,0,14,0,28,49,301520076,Rural,27.1892,0,1,0,1,0,0,NA,0,0,-97.78327972222222,21.967668055555553
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0078,Kilómetro Ochenta,"97°45'48.085"" W","22°00'18.268"" N",0020,179,85,94,2,2,3,4,12,10,1,7,36,15,21,41,0,0,0,0,8,3,5,22,47,2,7.75,8.16,7.35,6,3,3,78,32,147,87,0,2,2,15,0,28,50,301520078,Rural,22.2079,0,1,0,1,0,0,NA,0,0,-97.76335694444444,22.005074444444446
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0079,Kilómetro Setenta y Nueve,"97°45'35.427"" W","21°59'54.428"" N",0015,199,96,103,6,5,2,9,7,11,5,4,39,22,17,49,0,0,0,7,0,0,0,21,39,4,7.27,7.39,7.15,3,1,2,61,75,124,88,0,0,0,25,1,37,55,301520079,Rural,13.9212,0,1,0,1,0,0,NA,0,0,-97.75984083333333,21.998452222222223
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0080,Garrapatas Kilómetro Ochenta y Dos,"97°45'55.818"" W","22°01'04.848"" N",0012,115,56,59,3,3,5,2,5,6,4,3,30,13,17,31,0,0,0,0,0,0,0,7,6,0,7.02,7.33,6.76,0,0,0,92,27,88,83,0,0,0,10,0,20,41,301520080,Rural,26.0949,0,1,1,1,0,0,NA,0,0,-97.765505,22.018013333333332
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0081,El Coyolito,"97°45'42.479"" W","22°00'20.729"" N",0019,86,39,47,2,0,2,1,2,5,3,2,20,8,12,17,0,0,0,0,0,0,0,11,17,2,7.35,7.7,7.08,0,0,0,24,18,68,48,1,0,1,5,0,15,24,301520081,Rural,12.0068,0,1,0,1,0,0,NA,0,0,-97.76179972222222,22.005758055555557
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0085,Las Chacas,"97°43'31.149"" W","21°56'04.503"" N",0004,482,210,272,14,15,5,10,31,29,11,17,77,29,48,132,0,0,0,4,0,0,0,48,80,3,6.64,7.11,6.29,2,0,2,162,51,431,174,1,1,143,31,4,20,129,301520085,Rural,10.9788,1,1,1,1,0,0,NA,0,0,-97.72531916666667,21.934584166666667
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0090,La Restinga,"97°31'33.692"" W","21°41'03.555"" N",0009,136,65,71,5,2,2,2,7,7,4,2,39,14,25,31,0,0,0,3,14,5,9,14,28,2,5.35,6.17,4.69,1,0,1,72,20,116,59,2,1,31,7,1,21,44,301520090,Rural,2.6969,1,1,1,1,0,0,NA,0,0,-97.52602555555555,21.684320833333334
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0099,La Majahua,"97°23'24.509"" W","21°32'32.515"" N",0009,465,223,242,12,7,10,14,20,24,12,8,61,35,26,107,0,0,0,2,9,5,4,21,64,6,7.8,7.64,7.94,0,0,0,142,88,377,161,9,5,51,18,10,46,114,301520099,Rural,41.8622,1,1,1,1,3.38254,0,NA,0,0,-97.39014138888889,21.54236527777778
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0114,La Alborada,"97°46'23.030"" W","22°04'12.282"" N",0009,152,82,70,4,3,2,1,9,9,5,4,36,17,19,37,0,0,0,0,0,0,0,20,36,6,7.83,7.72,7.96,2,0,2,37,44,108,74,2,0,7,7,0,30,42,301520114,Rural,17.7505,1,1,1,1,0,0,NA,0,0,-97.77306388888888,22.070078333333335
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,0189,La Ensenada,"97°46'45.361"" W","22°05'46.999"" N",0008,124,61,63,3,4,0,3,2,6,3,1,32,16,16,22,0,0,0,0,0,0,0,18,28,2,5.59,5.26,5.94,1,0,1,32,35,89,64,3,1,15,10,3,17,36,301520189,Rural,3.7178,1,1,1,1,0,0,NA,0,0,-97.77926694444444,22.09638861111111
30,Veracruz de Ignacio de la Llave,154,Tantima,0009,Rancho Abajo,"97°35'52.183"" W","21°26'10.841"" N",0018,325,140,185,2,8,7,12,9,17,6,6,84,37,47,67,0,0,0,0,1,0,1,36,38,6,6.47,6.41,6.51,2,0,2,30,78,247,120,5,2,27,28,2,69,96,301540009,Rural,13.4402,0,1,0,0,0,0,NA,0,0,-97.59782861111111,21.436344722222223
30,Veracruz de Ignacio de la Llave,154,Tantima,0017,Buenavista Uno,"97°36'14.319"" W","21°25'46.460"" N",0032,113,54,59,2,0,0,3,3,7,3,5,37,19,18,23,0,0,0,3,0,0,0,20,33,16,5.59,5.98,5.18,0,0,0,48,19,94,50,4,3,3,23,0,15,31,301540017,Rural,13.0621,0,1,0,0,0,0,NA,0,0,-97.6039775,21.429572222222223
30,Veracruz de Ignacio de la Llave,154,Tantima,0084,Los Higueros,"97°34'40.209"" W","21°28'13.328"" N",0012,386,179,207,6,5,11,10,19,18,3,8,83,38,45,80,0,0,0,3,0,0,0,29,79,8,5.75,5.95,5.58,1,0,1,315,55,331,163,6,1,1,18,4,65,102,301540084,Rural,40.0026,1,1,0,1,0,0,NA,0,0,-97.57783583333332,21.47036888888889
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0001,Tecolutla,"97°00'30.423"" W","20°28'38.613"" N",0001,5432,2828,2604,117,128,123,125,311,269,133,166,718,371,347,1372,1,1,0,269,66,33,33,346,802,53,8.67,8.55,8.81,14,4,10,1390,2143,3267,2579,78,8,209,22,19,1000,1476,301580001,Urbana,175.2486,1,1,1,1,0.0268,0,NA,0,0,-97.00845083333333,20.477392499999997
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0002,Boca de Lima,"97°08'11.558"" W","20°33'26.150"" N",0019,717,379,338,18,10,13,15,44,28,11,16,188,92,96,155,0,0,0,303,0,0,0,107,157,11,6.67,6.55,6.81,1,0,1,116,140,577,359,7,3,0,178,11,169,220,301580002,Rural,41.7365,0,1,0,1,0,0,NA,0,0,-97.1365438888889,20.55726388888889
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0005,Casitas,"96°47'57.221"" W","20°15'18.394"" N",0001,1975,1022,953,43,38,35,42,92,107,30,44,323,170,153,431,0,0,0,23,56,24,32,152,344,44,8.24,8.17,8.32,3,2,1,977,635,1333,967,19,5,64,6,11,217,576,301580005,Rural,113.7517,1,1,1,1,4.01154,0,NA,0,0,-96.79922805555556,20.255109444444443
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0009,Cruz de los Esteros,"97°01'19.679"" W","20°26'22.932"" N",0011,727,376,351,20,11,18,15,28,33,18,19,130,64,66,162,0,0,0,20,3,2,1,70,88,16,7.48,7.33,7.64,0,0,0,180,194,533,280,11,1,12,65,3,131,191,301580009,Rural,40.9413,0,1,1,1,0,0,NA,0,0,-97.02213305555556,20.439703333333334
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0015,La Guadalupe,"96°55'10.580"" W","20°22'25.876"" N",0010,1185,605,580,16,19,22,25,63,61,19,32,189,92,97,257,1,0,1,36,8,1,7,84,166,12,8.14,7.96,8.34,2,1,1,284,440,745,630,9,0,4,3,4,223,320,301580015,Rural,56.568600000000004,1,1,1,1,0.05197,0,NA,0,0,-96.91960555555556,20.373854444444444
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0021,La Libertad,"97°04'26.574"" W","20°23'34.667"" N",0043,273,133,140,8,6,8,5,5,16,6,9,49,23,26,63,0,0,0,16,0,0,0,41,29,1,6.4,6.32,6.48,0,0,0,13,73,200,102,6,2,8,10,4,50,67,301580021,Rural,12.9537,0,1,0,0,0,0,NA,0,0,-97.07404833333332,20.392963055555555
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0024,Monte Gordo,"96°50'13.915"" W","20°17'33.929"" N",0006,659,344,315,9,6,18,16,37,40,15,14,149,71,78,155,0,0,0,15,6,3,3,86,150,5,8.3,8.23,8.38,1,1,0,254,171,487,468,10,1,6,4,2,133,206,301580024,Rural,57.1653,1,1,0,1,0,0,NA,0,0,-96.8371986111111,20.292758055555556
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0028,Paso de Hidalgo,"97°02'55.243"" W","20°23'18.253"" N",0020,91,50,41,1,0,2,1,4,1,1,2,24,11,13,12,0,0,0,0,1,1,0,8,13,0,6.25,6.24,6.27,0,0,0,17,18,73,39,1,0,13,6,0,19,27,301580028,Rural,7.4061,0,1,0,0,0,0,NA,0,0,-97.04867861111111,20.388403611111112
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0039,Lázaro Cárdenas (Riachuelos),"96°57'36.662"" W","20°25'08.853"" N",-004,303,151,152,4,3,1,5,14,13,8,4,82,44,38,52,0,0,0,14,12,5,7,53,69,2,7.45,7.4,7.49,2,0,2,63,80,223,274,1,0,1,2,3,68,98,301580039,Rural,36.884,1,1,1,1,0,0,NA,0,0,-96.96018388888889,20.419125833333336
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0040,Ricardo Flores Magón,"96°54'19.445"" W","20°21'33.235"" N",0013,852,459,393,13,14,22,14,51,35,13,23,148,81,67,185,0,0,0,16,9,4,5,73,147,7,8.44,8.27,8.65,4,0,4,191,262,590,445,9,1,1,1,4,137,239,301580040,Rural,34.2631,1,1,0,1,0,0,NA,0,0,-96.90540138888889,20.359231944444446
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0041,Río Blanco,"97°07'18.984"" W","20°33'15.012"" N",0002,329,169,160,7,9,6,4,15,14,10,7,90,43,47,72,0,0,0,97,0,0,0,42,7,6,6.56,6.64,6.48,0,0,0,39,51,278,149,7,0,104,79,4,78,101,301580041,Rural,5.3458,0,1,0,1,0,0,NA,0,0,-97.12194,20.55417
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0045,La Victoria,"96°58'56.216"" W","20°24'52.945"" N",0010,325,169,156,16,5,6,6,22,15,4,9,45,21,24,83,0,0,0,74,12,6,6,33,52,5,7,6.99,7.01,0,0,0,90,26,299,104,8,4,41,22,4,49,67,301580045,Rural,14.2453,0,1,1,1,0,0,NA,0,0,-96.98228222222222,20.414706944444443
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0046,La Vigueta,"96°52'45.624"" W","20°20'01.459"" N",0009,510,257,253,1,10,6,7,18,28,12,16,94,52,42,98,0,0,0,30,9,7,2,41,97,5,8.23,8.13,8.33,1,0,1,116,179,331,350,9,1,6,6,1,97,146,301580046,Rural,42.2816,1,1,0,1,0,0,NA,0,0,-96.87934,20.33373861111111
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0084,José María Pino Suárez,"97°05'20.395"" W","20°23'14.199"" N",0057,490,239,251,14,8,12,13,28,29,18,18,79,30,49,140,0,0,0,28,0,0,0,39,110,7,7.05,7.44,6.69,0,0,0,78,74,416,150,7,2,93,76,3,93,108,301580084,Rural,13.9022,0,1,0,0,0,0,NA,0,0,-97.08899861111111,20.3872775
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0090,El Palmar,"96°53'18.336"" W","20°20'40.174"" N",0006,76,41,35,1,3,5,0,2,4,1,0,9,4,5,16,0,0,0,0,1,1,0,5,14,1,8.65,8.25,9.11,0,0,0,24,36,40,97,3,0,0,0,0,11,21,301580090,Rural,22.069,1,1,0,1,0,0,NA,0,0,-96.88842666666667,20.344492777777777
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0120,La Represa,"97°00'21.874"" W","20°24'22.666"" N",0013,67,32,35,2,1,2,3,3,1,2,1,23,9,14,15,0,0,0,13,0,0,0,14,17,1,6.02,6.7,5.48,0,0,0,25,1,66,45,6,5,17,9,1,16,19,301580120,Rural,9.5074,0,1,0,1,0,0,NA,0,0,-97.00607611111111,20.40629611111111
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0211,Vista Hermosa (El Aguacate),"97°09'16.166"" W","20°35'07.361"" N",0020,189,95,94,4,6,3,3,7,8,5,6,27,13,14,42,0,0,0,87,0,0,0,23,7,3,6.18,5.84,6.55,0,0,0,27,49,140,83,3,1,9,42,1,28,51,301580211,Rural,5.9799,0,1,0,1,0,0,NA,0,0,-97.15449055555555,20.585378055555555
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0243,Colonia Palmas del Mar,"96°50'57.709"" W","20°18'02.544"" N",0004,192,104,88,3,5,6,2,16,7,4,3,31,16,15,46,0,0,0,5,11,7,4,11,28,3,8.84,8.59,9.1,0,0,0,68,59,133,183,2,1,4,1,0,39,52,301580243,Rural,32.7929,1,1,0,1,0,0,NA,0,0,-96.8493636111111,20.300706666666667
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0249,Paso del Río,"97°00'07.627"" W","20°28'15.436"" N",0005,72,34,38,2,2,2,2,6,5,2,1,7,4,3,22,0,0,0,6,0,0,0,3,9,0,7.06,7.23,6.93,0,0,0,8,10,62,50,4,7,14,4,0,17,16,301580249,Rural,4.2721,1,1,1,1,0.00619,0,NA,0,0,-97.00211861111111,20.47095444444444
30,Veracruz de Ignacio de la Llave,158,Tecolutla,0350,Fraternidad Antorchista,"96°48'30.384"" W","20°15'42.585"" N",0000,104,52,52,0,5,3,1,6,6,0,5,13,7,6,26,0,0,0,0,7,3,4,8,12,1,7.63,7.63,7.63,0,0,0,51,49,55,65,3,1,5,2,2,11,30,301580350,Rural,2.4403,1,1,1,1,0,0,NA,0,0,-96.80843999999999,20.261829166666665
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0001,Álamo,"97°40'31.913"" W","20°55'01.713"" N",0019,26236,13620,12616,601,593,608,680,1364,1395,705,710,3452,1860,1592,6656,7,6,1,1800,206,111,95,1580,3738,346,9.62,9.54,9.7,232,51,181,11129,7995,18229,8959,196,70,822,204,100,4765,6579,301600001,Urbana,657.3829,1,1,0,0,0,1,2011,0,1,-97.6755313888889,20.9171425
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0009,General Álvaro Obregón (El Retiro),"97°36'48.899"" W","20°56'20.042"" N",0036,120,61,59,4,2,1,4,10,3,4,5,24,12,12,33,0,0,0,25,0,0,0,12,19,2,6.22,5.02,7.33,0,0,0,51,15,105,39,8,0,0,11,0,25,30,301600009,Rural,9.3973,0,1,0,0,0,1,2011,0,1,-97.61358305555555,20.938900555555556
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0018,Belén,"97°33'28.215"" W","20°55'24.256"" N",0011,353,172,181,5,6,11,5,11,17,8,5,92,42,50,68,0,0,0,0,2,1,1,14,40,4,7.24,7.53,6.97,1,0,1,166,74,279,147,2,3,5,60,5,100,99,301600018,Rural,5.6204,1,1,0,0,0,1,2011,0,1,-97.55783749999999,20.923404444444447
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0021,Buena Vista Molino,"97°36'39.686"" W","20°55'38.317"" N",0010,146,71,75,4,6,4,3,1,9,2,3,37,17,20,32,0,0,0,4,0,0,0,9,51,4,7,7.12,6.87,0,0,0,50,33,113,48,2,0,0,3,0,38,40,301600021,Rural,3.5434,1,1,0,0,0,1,2011,0,1,-97.61102388888888,20.927310277777778
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0023,El Cabellal,"97°35'16.431"" W","20°53'58.205"" N",0020,125,58,67,3,0,1,2,6,7,5,0,27,13,14,24,0,0,0,37,0,0,0,4,12,1,6.2,5.93,6.4,0,0,0,75,27,98,51,43,44,42,46,8,24,2,301600023,Rural,4.2088,1,1,0,0,0,1,2011,0,1,-97.5878975,20.89950138888889
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0036,Citlaltépetl,"97°36'24.937"" W","20°51'49.731"" N",0053,565,279,286,13,11,15,18,25,40,14,17,79,49,30,153,0,0,0,72,1,1,0,67,51,17,8.07,7.74,8.42,0,0,0,97,121,444,158,5,0,6,1,1,105,127,301600036,Rural,25.47,0,1,0,0,0,1,2011,0,1,-97.60692694444444,20.863814166666668
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0041,Chapopote Núñez,"97°41'10.134"" W","20°55'59.267"" N",0014,2712,1421,1291,64,68,67,64,129,129,67,74,462,248,214,662,1,1,0,101,56,35,21,158,262,72,9.03,8.84,9.25,11,2,9,1134,985,1727,941,15,8,21,24,29,431,659,301600041,Urbana,115.9637,0,1,0,0,0,1,2011,0,1,-97.68614833333334,20.933129722222223
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0045,Doctor Montes de Oca (San Isidro),"97°33'18.857"" W","20°56'04.502"" N",0009,1277,624,653,32,25,21,27,47,63,25,25,243,105,138,265,0,0,0,13,9,5,4,86,172,17,8.4,8.48,8.31,3,2,1,458,219,1058,473,10,7,44,179,7,263,358,301600045,Rural,57.6916,1,1,0,0,0,1,2011,0,1,-97.55523805555555,20.934583888888888
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0052,Estero del Ídolo,"97°39'30.983"" W","20°53'27.134"" N",0021,4024,2101,1923,86,87,91,106,217,193,113,92,576,309,267,985,1,0,1,191,18,9,9,110,204,25,8.95,8.97,8.93,21,3,18,1617,999,3025,1304,20,1,131,20,7,778,992,301600052,Urbana,158.4391,0,1,0,0,0,1,2011,0,1,-97.6586063888889,20.890870555555555
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0062,Hidalgo Amajac,"97°37'40.036"" W","20°54'15.456"" N",0019,1259,661,598,38,30,32,32,78,63,36,31,154,84,70,340,0,0,0,72,0,0,0,90,241,25,8.66,8.31,9.03,5,2,3,355,354,905,379,13,0,30,57,7,226,294,301600062,Rural,43.823,1,1,0,0,0,1,2011,0,1,-97.62778777777777,20.90429333333333
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0066,Jardín Viejo,"97°39'05.655"" W","20°54'44.087"" N",0019,575,306,269,10,6,19,22,28,27,11,15,111,56,55,138,0,0,0,8,6,5,1,37,102,8,8.52,8.5,8.54,5,1,4,149,150,425,187,8,4,8,8,4,93,145,301600066,Rural,15.4198,1,1,0,0,0,1,2011,0,1,-97.65157083333334,20.91224638888889
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0069,Kilómetro Treinta y Tres (Paso Real),"97°35'36.710"" W","20°54'07.609"" N",0021,644,314,330,10,15,15,12,31,31,18,19,116,52,64,151,0,0,0,1,0,0,0,27,81,7,8.26,8.61,7.94,1,0,1,221,129,515,224,7,1,2,2,0,145,179,301600069,Rural,24.3912,1,1,0,0,0,1,2011,0,1,-97.59353055555555,20.90211361111111
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0080,Mesón Molino,"97°37'46.183"" W","20°56'58.278"" N",0013,486,246,240,13,5,13,10,19,28,13,15,78,35,43,116,0,0,0,10,0,0,0,45,77,3,8.14,8.37,7.9,1,1,0,120,87,399,139,5,2,9,27,4,84,118,301600080,Rural,7.2531,0,1,0,0,0,1,2011,0,1,-97.62949527777778,20.949521666666666
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0096,Nuevo Paso Real,"97°35'19.941"" W","20°52'37.419"" N",0051,288,136,152,10,8,10,10,6,14,4,12,47,22,25,74,0,0,0,13,0,0,0,29,26,6,8.06,8.16,7.95,0,0,0,99,42,246,76,4,2,2,1,0,55,62,301600096,Rural,12.8154,0,1,0,0,0,1,2011,0,1,-97.5888725,20.877060833333335
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,0106,Rancho Nuevo,"97°34'17.671"" W","20°54'06.046"" N",0008,162,84,78,5,2,3,2,5,6,4,2,47,24,23,29,0,0,0,0,0,0,0,9,41,1,7.75,7.57,7.94,0,0,0,80,33,129,61,2,0,6,31,0,43,46,301600106,Rural,5.661,1,1,0,0,0,1,2011,0,1,-97.57157527777777,20.901679444444444
